,acousticness,album_name,artist,artist_followers,artist_genres,artist_popularity,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,lyrics,mode,speechiness,tempo,time_signature,track_name,track_popularity,valence
26,0.0481,Amigos Con Derechos,"Reik,Maluma",2626626.0,"latin,latin arena pop,latin pop,mexican pop,pop,reggaeton",83.0,0.686,227476.0,0.807,0.0,0.0,1.0,0.0652,-3.324,"te presto mis ojos, para que veas lo hermosa que eres te presto mis manos, para que toques las nubes si quieres te presto mis dedos para que recuerdes todo lo que hicimos esa noche del viernes te presto mis besos y me los devuelves así tengo una excusa para volver a verte yo no te pido que te enamores seamos eternos sólo esta noche yo no te pido que seamos novios si siendo amigos ya nos damos de todo amigos con derecho y todos tus despechos te los quitas conmigo como nadie lo había hecho amigos con derecho que sea nuestro secreto que sólo las paredes sean testigos de lo nuestro (hey lady, escucha cómo nos conocimos, jaja, venga) eran las 8:15 en la plaza de san juan ibas caminando con par de amigas más te hacías la juguetona, como que no quiere la cosa me tiraste una mirada misteriosa, yeh mátame, con esa boquita embriágame (embriágame) con tu cuerpo ven, sedúceme quitémonos ya la ropa, que así desnuda te ves más sexy para mí tú eres mi lady yo soy tu maluma, baby (jajaja) amigos con derecho, tu buen provecho (jaja, muah) te-te-te presto mis dedos para que recuerdes todo lo que hicimos esa noche del viernes te presto mis besos, y me los devuelves así tengo una excusa para volver a verte yo no te pido que te enamores seamos eternos sólo esta noche yo no te pido que seamos novios si siendo amigos ya nos damos de todo amigos con derecho y todos tus despechos te los quitas conmigo como nadie lo había hecho amigos con derecho que sea nuestro secreto que sólo las paredes sean testigos de lo nuestro uh-uh-uh-uh (woh-oh) uh-uh-uh-uh (yeh-eh) vamos a besarnos y que sea nuestro secreto uh-uh-uh-uh (woh-oh) uh-uh-uh-uh (yeh-eh) aunque todo el mundo ya sospeche de lo nuestro (dice, dice) uh-uh-uh-uh (maluma, baby) uh-uh-uh-uh (dímelo reik) aunque todo el mundo ya sospeche de lo nuestro (colombia, méxico, worldwide, baby)",1.0,0.0613,183.971,4.0,Amigos Con Derechos,86.0,0.63
27,0.101,Dancin (feat. Luvli) [Krono Remix],"Aaron Smith,Krono,Luvli",53997.0,chicago house,68.0,0.72,198053.0,0.741,0.0,1.41e-05,10.0,0.289,-6.529,"get up on the floor dancin' all night long get up on the floor dancin' till the break of dawn get up on the floor dancin' till the break of dawn get up on the floor dancin' all the time my baby you on my mind and i don't know why yeah but the feeling is fine can't you see honey you are for me though it weren't meant to be dancin' in the moonlight gazing at the stars so bright holding you until the sunrise sleeping until the midnight get up on the floor dancin' all night long get up on the floor dancin' till the break of dawn get up on the floor dancin' till the break of dawn get up on the floor dancin' dancin' is what to do dancin's when i think of you dancin's what clears my soul dancin's what makes me whole dancin' is what to do dancin's when i think of you dancin's what clears my soul dancin's what makes me whole everytime when i look in your eyes that smile was crying that you were mine do you know, your love is true i know you are the best thing that has happened to me get up on the floor dancin' all night long get up on the floor dancin' till the break of dawn get up on the floor dancin' till the break of dawn get up on the floor dancin' dancin' is what to do dancin's when i think of you dancin's what clears my soul dancin's what makes me whole dancin' is what to do dancin's when i think of you dancin's what clears my soul dancin's what makes me whole get up on the floor dancin' all night long get up on the floor dancin' till the break of dawn get up on the floor dancin' till the break of dawn get up on the floor dancin' (2x) dancin' is what to do dancin's when i think of you dancin's what clears my soul dancin's what makes me whole dancin' is what to do dancin's when i think of you dancin's what clears my soul dancin's what makes me whole (2x)",0.0,0.0287,119.896,4.0,Dancin (feat. Luvli) - Krono Remix,83.0,0.357
28,0.127,VIDA,"Luis Fonsi,Ozuna",5333103.0,"dance pop,latin,latin pop,pop",84.0,0.783,164533.0,0.738,0.0,0.0,11.0,0.127,-4.078,"fonsi (¡ay!) eso que te falta cuando estás con él que te mire y que te haga sentir mujer no te mientas que él nunca te hará el amor como yo, como yo (ozuna) guarda tu secreto aquí en el corazón (wuh) de cuando mi boca se perdió en tu piel (wuh) no hay que serle fiel cuando ya no hay amor, no hay amor es imposible que te quiera como yo (no) no hay nadie que te quiera como yo (como-como yo) déjame que te cambie la suerte es imposible que te bese como yo (no) no hay nadie que te bese como yo (como-como yo) para mí es imposible perderte y así, na' má’, me enamoré, eh-eh-eh-eh de esa carita que no tiene nadie bailando aquí en el medio de la calle (ah) y así (ah), na' má' (ah), me enamoró, oh-oh-oh-oh quisiera que esta noche no se acabe es imposible que te quiera como yo (baby, como-como) ozuna (jaja) te juro, nadie va a quererte como yo lo hago dios mío que me perdone, pero si es pecado solamente quiero morir a tu lado y hacerte sentir to’ lo que te hacía (ouh) juré que aquel día, nunca olvidaría, me dijiste que volvía' pero yo me lo creí, sin saber que tú sabía' pero te volví a tener, la vida es una ironía (oh-oh) to' lo que te hacía juré que aquel día (oh-oh-oh), nunca olvidaría, me dijiste que volvía' pero yo me lo creí, sin saber que tú sabía' (uoh-oh, uoh-oh) pero te volví a tener, la vida es una ironía (uoh-oh-oh) es imposible que te quiera como yo (como yo) no hay nadie que te quiera como yo (como-como yo) déjame que te cambie la suerte (eh-eh) es imposible que te bese como yo (ouh-ouh) no hay nadie que te bese como yo (como-como yo) para mí es imposible perderte y así, na' má' (ah), me enamoré, eh-eh-eh-eh (oh) de esa carita que no tiene nadie bailando aquí en el medio de la calle (no-no) y así (ah), na’ má’ (ah), me enamoró, oh-oh-oh-oh quisiera que esta noche no se acabe es imposible que te quiera como yo ey (jajaja), báilalo, báilalo fonsi eh-eh-eh-eh ozuna b.a oh no, oh no dímelo vi oh-oh-uoh-uoh oh-oh-oh-oh, baby quisiera que esta noche no se acabe es imposible que te quiera como yo",1.0,0.0741,90.976,4.0,Imposible,75.0,0.925
29,0.0441,Pa Olvidarte (feat. Manuel Turizo) [Remix],"ChocQuibTown,Zion & Lennox,Farruko,Manuel Turizo",273022.0,"colombian hip hop,colombian pop,latin,latin alternative,latin pop,latin rock",71.0,0.724,256418.0,0.791,0.0,6.55e-06,7.0,0.239,-5.411,"laramercy gang bomboclaps yeah, uoh-oh-oh ily wonder shake y [?] yeah z-diddy a veces tomo pa' poder desahogarme te lo confieso antes de que sea muy tarde sé que te perdí y nunca entendí por qué si de mí todo te lo di (zion, baby) si tú supieras cuántas veces he soñado con que regreses seguro que estuvieras aquí (estuvieras aquí) es que no verte me enloquece y aceptar que otra te bese no estaba en el libreto, baby a veces tomo pa' olvidarte porque sinceramente duele recordarte si tú no estás la soledad ganó el combate la luna no sale si no te vuelvo a ver por eso yo tomo pa' olvidarte porque sinceramente duele recordarte si tú no estás la soledad ganó el combate la luna no sale si no te vuelvo a ver a veces tomo pa' olvidar tu abandono roto como capa de ozono (mamacita) con uno' guarito' me entono pero, ¿para qué? si al final estoy solo (ahh) acepto que no fui lo mejor para ti pero desde que te vi en tus ojo' me perdí te lo prometí, yo contigo fui lo que nunca fui los ojito' rojos son por llorarte y no por el whisky a veces tomo pa' olvidarte porque sinceramente duele recordarte si tú no estás la soledad ganó el combate la luna no sale si no te vuelvo a ver por eso yo tomo pa' olvidarte porque sinceramente duele recordarte si tú no estás la soledad ganó el combate la luna no sale si no te vuelvo a ver yo sé que estoy bajo el efecto, correcto pero es para poder olvidarte, eres el único pretexto por supuesto, yo soy un hombre con cien mil defecto' pero mal o bien te cogí afecto y acepto que no fui lo mejor para ti pero desde que te vi en tus ojo' me perdí te lo prometí, yo contigo fui lo que nunca fui los ojito' rojos son por llorarte y no por el whisky (pri-ya-ya-ya, ¡farru!) cuando me entra el despecho como un perro me emborracho (¡boom!) y maldigo la hora en la que te monté los cacho' (ya, ya, ya) aún no me lo perdono, no te veo con otro macho tú era' mi niña bonita, como decía chino y nacho (jajaja) reconozco, baby, que yo la cagué (cagué, eh-eh) tú me fuiste leal y yo con traición te pagué (eh-eh) fui un estúpido, no te quería perder y ahora estás pará' en la tuya y de mí no quieres saber (¡boom-boom-boom!) y hoy voy a beber y sé (y sé) que voy a enloquecer y te llamaré después y te llamaré, pa' que me perdone', bebé a veces tomo pa' olvidarte porque sinceramente duele recordarte si tú no estás la soledad ganó el combate la luna no sale si no te vuelvo a ver por eso yo tomo pa' olvidarte porque sinceramente duele recordarte si tú no estás la soledad ganó el combate la luna no sale si no te vuelvo a ver sinceridad tú te fuiste sin necesidad no volviste y no pude olvidar (no, no, no, no) pero así me dejaste, con tu ausencia y mi soledad (no) es que si tú me viera' (yeah) me paso tomando la noche entera (no, no, oh-oh) olvídate de lo que quisiera' (no, no, oh-oh) pero la verdad no encuentro la manera (oh) a veces tomo pa' olvidarte porque sinceramente duele recordarte si tú no estás la soledad ganó el combate la luna no sale si no te vuelvo a ver por eso yo tomo pa' olvidarte porque sinceramente duele recordarte si tú no estás la soledad ganó el combate la luna no sale si no te vuelvo a ver ¡oye, eh! chocquibtown, baby zion, baby *mamacita* farru no ya, ya, ya manuel turizo la industria inc julián turizo dímelo flow bull nene keityn ily wonder (y yo lo, y yo lo vi, y yo lo vi) zensei rolo make vaez zensei rakatakatakatantan, ey ¡pipe florez!",1.0,0.169,176.011,4.0,Pa Olvidarte (feat. Manuel Turizo) - Remix,84.0,0.856
30,0.292,Dile la Verdad,"The Rudeboyz,Jowell & Randy,Manuel Turizo",5952.0,,70.0,0.886,219029.0,0.701,0.0,1.16e-05,7.0,0.0574,-3.504,"the rudeboyz yo soy reykon el líder andy rivera siento que entre ella y yo ya hubo algo (algo) juro que alguna vez tuvimos algo lo sentí en el momento que la besé un dejavu que en mi mente aparece woh ohh… cuando estamos bailando siento que la conozco será que estoy delirando ella fue mía alguna vez cuando estamos bailando siento que la conozco será que estoy delirando (yo soy reykon el líder) no sé si fue tanto fumar o los tragos cayeron mal no he parado de alucinar la veo en todas partes ya me tiene mal nos conocemos yo le pregunte con cara mala dijo yo no se es que cuando yo te bese no sé si fue verdad o quizás lo soñé (no sé) cuando estamos bailando siento que la conozco será que estoy delirando ella fue mía alguna vez cuando estamos bailando siento que la conozco será que estoy delirando (díselo andy) su cuerpo, fue mío ahora la tengo en mi historial se quedó, conmigo no la paro de recordar su cuerpo, fue mío ahora la tengo en mi historial si dice que no me conoce yo la pongo a recordar siento que entre ella y yo ya hubo algo (algo) juro que alguna vez tuvimos algo lo sentí en el momento que la besé un dejavu que en mi mente aparece woh ohh… cuando estamos bailando siento que la conozco será que estoy delirando ella fue mía alguna vez cuando estamos bailando siento que la conozco será que estoy delirando soy reykon el líder eh eh que no se te olvide y esta vez ando con andy rivera representando la nueva era andy rivera ahh… una buena discoteca pa’ que brille the rudeboyz chan el genio kevin adg miky la sensa this is chez tom chez tom chez tom reykon el líder y andy rivera ahh… the rudeboyz",1.0,0.141,103.002,4.0,Dile la Verdad,85.0,0.823
31,0.0119,Promises (with Sam Smith),"Calvin Harris,Sam Smith,Jessie Reyez",15537562.0,"electro house,house,pop,progressive house",89.0,0.781,213309.0,0.768,0.0,4.91e-06,11.0,0.325,-5.991,,1.0,0.0394,123.07,4.0,Promises (with Sam Smith),90.0,0.486
32,0.187,Ponle,"Rvssian,Farruko,J Balvin",545611.0,"italian hip hop,reggaeton flow,trap latino",70.0,0.857,164765.0,0.772,0.0,0.00181,10.0,0.0851,-4.736,"(hey rvssian) j balvin, man (hahaha) leggo, leggo young rvssian farru esto no es casualidad cuando veas lo que hay atrás si cuando el dj se motiva con el bajo, tú nunca quieres parar farru ponle (ponle), reggaeton pa' que baile pa' que se suelte (haha) la música no me la cambie ponle (ponle), reggaeton pa' que baile pa' que se suelte la música no me la cambie amárrense los cinturones que vamos a despegar el ambiente está bueno y la música pa' bailar ella dice que es tímida y lo quiero comprobar (woo) si no se suelta a la buena, a la mala se va soltar pon a frotar las neuronas pero no te vayas en coma (woo) con la nota que tengo, siento que yo soy de goma bailando estoy bien suelto, ya mi mente no razona y si se pone fresca, aquí mismo se detona esto se baila bien, chilling con la nota relájate, suéltate, haz lo que te explota ponle (ponle), reggaeton pa' que baile pa' que se suelte la música no me la cambie ponle (ponle), reggaeton pa' que baile pa' que se suelte la música no me la cambie llegó el dueño de la receta te pone reggaeton y tú rompes esa dieta no hay prohibiciones, ella es de mente abierta no quiero una porción, a ti te quiero completa, ye-yeah estás de noche y de día independiente, no le hace falta compañía ella es decente, pero sólo en el día porque la noche calma las ganas que tenía (leggo) esto no es casualidad (casualidad) cuando veas lo que hay atrás (lo que hay atrás) si cuando el dj se motiva con el bajo tú nunca quieres parar ponle (ponle), reggaeton pa' que baile pa' que se suelte la música no me la cambie ponle (ponle), reggaeton pa' que baile pa' que se suelte la música no me la cambie",0.0,0.194,94.028,4.0,Ponle,81.0,0.589
33,0.113,Esclavo de Tus Besos,"Manuel Turizo,Ozuna",3289279.0,"colombian pop,reggaeton",87.0,0.805,219302.0,0.671,0.0,0.0,5.0,0.278,-5.316,"prometí olvidarte, pero a donde voy llevo tu recuerdo conmigo es mi corazón quien no te dice adiós pero en mi mente te lo digo, oh hoy quiero decirle adiós a la soledad salir a buscarte, sin ti no puedo más voy a confesar lo que no dije jamás no hay punto final yo te confieso, me vuelvo loco cuando tengo tu cariño soy esclavo de tus besos, aceleran mis latidos también que sepas que sería poco decir ""quiero estar contigo"" tu nombre mi primer verso y de último tu apellido en mi desvelo cada que cierro los ojos yo a ti te veo poco a poco en tu recuerdo siento el deseo de compartir contigo lo que ya no puedo ""volverá"" le digo to' el día a la soledad el brillo de su mirar regresará y se irá la oscuridad que me está matando ""volverá"" le digo to' el día a la soledad moriría si regresaras lady, no perdamos tiempo y dime la verdad yo te confieso, me vuelvo loco cuando tengo tu cariño soy esclavo de tus besos, aceleran mis latidos también que sepas que sería poco decir ""quiero estar contigo"" tu nombre mi primer verso y de último tu apellido (ozuna) sería poco ya decir que quiero estar contigo sería poco que tú y yo seamo' sólo amigo' hay mucho má' en tu corazón que en el mío (oh, oh) quiero abrigarte y abrazarte, que no te de frío nunca conocer la soledad seguro no querrá' que se acabe la madrugá' (ah, ah-ah) un poco 'e vallenato pa' lo viejo recordar bachatita de romeo cuando ella quiere bailar (ooh, ooh) lo más que me gusta de ella e': no necesita apariencia tiene die' amiga' y ninguna son competencia sabe lo que da, que no lo opine la audiencia entra pa' la disco y se me convierte en tendencia lo más que me gusta de ella e': no necesita apariencia tiene die' amiga' y ninguna son competencia sabe lo que da, que no lo opine la audiencia (woh-oh) entra pa' la disco y se me convierte en tendencia (baby) yo te confieso, me vuelvo loco cuando tengo tu cariño soy esclavo de tus besos, aceleran mis latidos también que sepas que sería poco decir ""quiero estar contigo"" tu nombre mi primer verso y de último tu apellido (oh-oh-oh-oh-oh) manuel turizo ozuna (oh-oh-oh-oh-oh) ozuna zensei julián turizo, oh la industria inc (prometí olvidarte, pero a donde voy llevo tu recuerdo conmigo es mi corazón quien no te dice adiós pero en mi mente te lo digo, oh)",1.0,0.111,90.979,4.0,Esclavo de Tus Besos,81.0,0.522
34,0.254,A Night At The Opera (Deluxe Remastered Version),Queen,13629892.0,"glam rock,rock",93.0,0.397,354320.0,0.396,0.0,0.0,3.0,0.268,-9.91,"is this the real life? is this just fantasy? caught in a landslide, no escape from reality open your eyes, look up to the skies and see i'm just a poor boy, i need no sympathy because i'm easy come, easy go, little high, little low any way the wind blows doesn't really matter to me, to me mama, just killed a man put a gun against his head, pulled my trigger, now he's dead mama, life had just begun but now i've gone and thrown it all away mama, ooh, didn't mean to make you cry if i'm not back again this time tomorrow carry on, carry on as if nothing really matters too late, my time has come sends shivers down my spine, body's aching all the time goodbye, everybody, i've got to go gotta leave you all behind and face the truth mama, ooh (any way the wind blows) i don't want to die i sometimes wish i'd never been born at all i see a little silhouetto of a man scaramouche, scaramouche, will you do the fandango? thunderbolt and lightning, very, very fright'ning me (galileo) galileo (galileo) galileo, galileo figaro magnifico i'm just a poor boy, nobody loves me he's just a poor boy from a poor family spare him his life from this monstrosity easy come, easy go, will you let me go? bismillah! no, we will not let you go (let him go!) bismillah! we will not let you go (let him go!) bismillah! we will not let you go (let me go) will not let you go (let me go) will not let you go (never let me go) ah no, no, no, no, no, no, no (oh mamma mia, mamma mia) mamma mia, let me go beelzebub has a devil put aside for me, for me, for me! so you think you can stone me and spit in my eye? so you think you can love me and leave me to die? oh, baby, can't do this to me, baby! just gotta get out, just gotta get right outta here! nothing really matters, anyone can see nothing really matters nothing really matters to me any way the wind blows",1.0,0.05,142.913,4.0,Bohemian Rhapsody - Remastered 2011,81.0,0.227
35,0.291,Adictiva,"Daddy Yankee,Anuel Aa",10385854.0,"latin,latin hip hop,pop,reggaeton,tropical",90.0,0.788,207853.0,0.771,0.0,5.62e-05,4.0,0.172,-3.206,"d.y dididiri daddy oh, yeah (¡wuh!) ¡sube! contigo la pasé muy bien (hmm, yeh) quizás esto ni fue real (hmm, ¡jefe!) no te lo voy a negar, no te pueo' sacar de mi mente (dime) quisiera volver otra vez (¿cómo?) y dártelo una vez más (daddy, daddy) y yo no me pienso quitar, tú eres mi vicio (su-sube) a-a-ah, adictiva me dejaste con las ganas de probar más de ti hookiao’, hookiao', tú eres a-a-ah, adictiva me tienes desesperao' sin saber na’ de ti (uah, uah; ¡fuimos!) de tu cuerpo un adicto yo me endrogo de ti y te desvisto (eh-eh) baby, yo necesito tu sobredosis como un drogadicto (eh-eh) tú me tienes enviciao' y yo adentro de ti enterrao' (enterrao') bebecita, tú me tienes enfermo y si no estás aquí es un infierno, eh-eh y nos prendemos en llamas y tú gateando en mi cama (uah) y yo sé que tú a mí no me amas pero mi cuerpo te llama; uah, uah (baby) el amor no está aquí, yo lo sé (yo lo sé) una mentira bien dicha se cree (se cree) tú eres mi heroína y qué rica esa flor con espinas (¡dime!) a-a-ah, adictiva (¡dime!) me dejaste con las ganas de probar más de ti hookiao', hookiao', tú eres a-a-ah, adictiva me tienes desesperao' sin saber na' de ti oah, oah (¡fuimos!) eso labios rosados están dividíos’ (tss, yeah) el que llegue allá abajo está bendecío’ (blessed) voy a estrellarme ahí aunque termine jodío' (¡shu!) eres mi droga y me tienes rompiendo el frío (¡eh!) tus besos se metieron por mis venas (¡eh!) tu esclavo sin ponerme las cadenas (¡wuh!; prr) con gusto yo te cumplo la condena bótame la llave, baby sabe cómo e’, no la puedo dejar (eh, eh, eh, eh) actúa de muchas forma' y me envicia (eh, eh, eh, eh) y nos prendemos en llamas y tú gateando en mi cama (¡sube!) yo sé que tú a mi no amas (¡ey!) pero tu cuerpo me llama, bebé (prr; ¡dale!) a-a-ah, adictiva (¡dime!) me dejaste con las ganas de probar más de ti hookiao', hookiao', tú eres a-a-ah, adictiva me tienes desesperao’ sin saber na' de ti oah, oah si te dicen que yo me estoy curando, es la verdad eres psicoactiva, como la sativa si te dicen que yo me estoy curando es la verdad eres psicoactiva, como la sativa real hasta la muerte, baby (uh, yeah) real hasta la muerte, baby daddy, daddy, daddy yankee, eh (cartel) uah, uah you know who's this (ey, ey, ey, ey, ey) el mejor de todos los tiempos, baby (yeh, yeh, yeh) el veintitrés (¡jajá!) daddy yankee & anuel brrr (brrr)",0.0,0.0563,99.038,4.0,Adictiva,90.0,0.701
36,0.172,DUMMY BOY,"6ix9ine,Anuel Aa",3542531.0,emo rap,88.0,0.635,217822.0,0.902,1.0,0.0,0.0,0.125,-3.559,"haciendo el amor, a la misma vez tú te toca' (te toca') bebé, no te pasa nada, vuélvete loca (lo-loca-loca) y tu novio te trata mal, él no te controla (no, no, no, no) he said… mi diablita (-blita) ella se pone pornográfica en la intimidad (baby) y su marido no la valora y la deja sola (la deja sola) y yo siempre la estoy esperando con mi pistola (-tola) y conmigo ella siempre se moja bebecita (uah) tu hombre te ama pero tú le ere' infiel (bebé) porque tú ere' una diabla dentro de una mujer (oh-oh, oh-oh) y cuando se esconde el sol tú quiere' beber, hija 'e lucifer bebecita (mi baby; uah, uah) tu hombre te ama pero tú le ere' infiel (¿por qué-é-é?) porque tú ere' una diabla dentro de una mujer (muje-e-r) y cuando se esconde el sol, tú quieres beber, hija 'e lucifer baby, con ra-ta-ta-ta-ta baby, yo soy tu criminal baby go ra-ta-ta-ta-ta baby, tu novio lo va a olvidar baby, con ra-ta-ta-ta-ta baby, conmigo te va' a mudar baby, con ra-bang-bang-bang-bang baby, do' un tiro', lo voa' matar (pa' afuera) ¿pa' qué?, ¿pa' qué?, ¿pa' qué? ¿pa' qué vas a serle fiel? ¿pa' qué?, ¿pa' qué?, ¿pa' qué? baby, olvídate de él tú ere' mi diablita y yo soy tu demonio un amor de manicomio y si te veo con él, yo te odio siempre me tiene' en insomnio medusa, versace (versace) siempre hacemo' la ""sei'-nueve"" como tekashi (yeh-eh) y yo te rompo to' en secreto, illuminati (-nati) y ella se baja conmigo en la disco en el ferrari (-rrari) fumando mari' (uah) y tú te hiciste tu cuerpo, bebé, en r.d y chingamos y siempre nos venimos a la vez te hice el amor y en tu piel me enredé y mi bicho en tu totito te tatué oh-oh-oh (uah) bebé, tú eres mía, ese hombre olvídalo-o-o y rebota esas nalgas bailándome reggaetó-ó-ón bebecita (uah) tu hombre te ama pero tú le ere' infiel (yeh-eh) porque tú eres una diabla dentro de una mujer (oh-oh, oh-oh) y cuando se esconde el sol tú quiere'  beber; hija 'e lucifer (oh-oh, oh-oh; uah) bebecita (mi baby) tu hombre te ama pero tú le ere' infiel (¿por qué?) porque tú eres una diabla dentro de una mujer (-er) y cuando se esconde el sol tú quiere' beber; hija 'e lucifer (beber; -er) mi diablita (mi nena) ella se pone pornográfica, no es tímida (mírame, mami) y su hombre no la valora, la deja sola (la deja sola, sola) y siempre la estoy esperando con mi pistola (ra-pa-pa-pa) siempre se enamora, mi diablita",1.0,0.109,102.063,4.0,BEBE (feat. Anuel Aa),87.0,0.286
37,0.315,Aura,"Ozuna,Manuel Turizo",15067136.0,"reggaeton,trap latino",94.0,0.754,176133.0,0.805,0.0,0.0,6.0,0.203,-4.249,"jeje, woah-oh au-aura no va a ser tan fácil aunque me esquives como quiera tras de ti, voy tras de ti (yeh) tú tienes todo lo que quiero para mí y tú tan sola por ahí detrás de ti voy a seguir yo sé que lo bueno toma tiempo, lady es que me gustas tú na' más no me importan las demás una vaina loca que me da que por más que intento no se va me gustas tú na' más no me importan las demás una vaina loca que me da que por más que intento no se va me gustas tú na' má', no sé disimular la música que hago sólo en ti me hace pensar única, una rosa, yo me la quiero robar sencilla, bonita, no se tiene que maquillar me mata el piquete, baila duro y le mete con nadie se compromete, y menos si tú le promete tiene lo que quiero, me tiras que yo le llego no sé disimular, bailo contigo y yo me entrego me mata el piquete, baila duro y le mete con nadie se compromete, y menos si tú le promete tiene lo que quiero, me tiras que yo le llego no sé disimular, bailo contigo y yo me entrego es que me gustas tú na' más no me importan las demás una vaina loca que me da que por más que intento no se va es que me gustas tú na' más no me importan las demás una vaina loca que me da que por más que intento no se va porque cuando te tengo cerquita me entra una vaina loca que después no se me quita es que en mi lista tú eres la favorita tú eres la única que este hombre necesita baby lo que yo quiero vale más que el dinero yo viajo el mundo entero si es por ti no hay pero siento que por ti desespero cuando no te tengo más es que me gustas tú na' más no me importan las demás una vaina loca que me da que por más que intento no se va me gustas tú na' más no me importan las demás una vaina loca que me da que por más que intento no se va",1.0,0.0752,93.983,4.0,Vaina Loca,88.0,0.555
38,0.358,A Través Del Vaso,Grupo Arranke,73751.0,regional mexican pop,65.0,0.612,188662.0,0.694,0.0,1.31e-05,5.0,0.347,-2.979,"quisiera morirme en una buena peda porque de esto amarte, me trajo problemas  a través del vaso ya miro tu cara las ganas de verte, no se van con nada tengo mucha prisa por ir a buscarte luego me arrepiento, me gana el coraje fue la decepción más grande que he tenido lo que tú me hiciste es lo peor que he vivido dime cantinero, tú sabes de penas ¿a los cuántos tragos me olvido de ella? ella me cambió por unas monedas hoy quiere volver, mejor que no vuelva porque ya no quiero, saber de su vida recordar sus besos solo me lastima a través del vaso yo la sigo viendo porque como un loco, la sigo queriendo la sigo queriendo dime cantinero, tú sabes de penas ¿a los cuántos tragos me olvido de ella? ella me cambió por unas monedas hoy quiere volver, mejor que no vuelva porque ya no quiero, saber de su vida recordar sus besos solo me lastima a través del vaso yo la sigo viendo porque como un loco, la sigo queriendo la sigo queriendo",1.0,0.0297,143.851,3.0,A Través Del Vaso,79.0,0.92
39,0.219,En Peligro de Extinción,La Adictiva Banda San José de Mesillas,1597779.0,"banda,grupera,norteno,regional mexican",71.0,0.709,234198.0,0.483,0.0,2.33e-06,0.0,0.241,-3.734,,1.0,0.0281,123.566,4.0,En Peligro de Extinción,78.0,0.834
40,0.188,Rebota,Guaynaa,6593.0,,57.0,0.796,204631.0,0.911,0.0,0.0,1.0,0.499,-1.998,"mamarre, mamarre, mamarre, mamarre como lo mueve esa muchachota metiéndole al dembow es que se bota y yo postia'o aquí con esta nota la miro y rebotan, rebotan, rebotan, rebota como lo mueve esa muchachita le mete al dembow y no se quita yo tengo el ritmo que la debilita ella tiene nalga y tetita, nalga y tetita uh, ya tienes 18, entonces 'tás en ley quiero acampar en tu' montaña' de cayey que libraste a los 16 (wow), ok andamo' en el dembow con el fucking charlee way, ey es que tú ere' una maldita desgraciá' como dice celia cruz, con la bemba colorá' me tienes sudando frío, no quiero mirar más na' y se le marca el camel toe a la condená' hija 'el diablo, dios te reprenda te vo'a decir algo y yo quiero que me lo entienda' yo te vo'a hablar claro, mami, no es pa' que te ofenda' pero por ti, que me jodan asume y hacienda y es que... no sé, chica, y yo acá pensando ¿por qué no mejor ya de vez en cuando? (claro) empezamos tú y yo a estar procreando porque aquí me tienes mirando, mirando y mirando como lo mueve esa muchachota metiéndole al dembow es que se bota y yo postia'o aquí con esta nota la miro y rebotan, rebotan, rebotan, rebota como lo mueve esa muchachita le mete al dembow y no se quita yo tengo el ritmo que la debilita ella tiene nalga y tetita, nalga y tetita tú jugaba' voleibol o tú eras atleta porque tienes la góndola 'e muslos y la de chuleta de la cintura al tobillo, ya me tienes el martillo saliéndose a ver qué es lo que es lo que pasa por el calzoncillo bájale, mami, como 7,500 me tiene' en estado de aborrecimiento si tú me das un break, yo te voy a hacer un cuento quieres conocer a junito, yo te lo presento (ma') marrayo parta que presión cómo se le marca el pantalón de la camisa, le explota el botón y por ti, yo voy con los suegros a guavate a comer lechón hija 'el diablo, dios te reprenda te vo'a decir algo y yo quiero que me lo entienda' yo te vo'a hablar claro, mami, no es pa' que te ofenda' pero por ti, que me jodan asume y hacienda como lo mueve esa muchachota (brrr) metiéndole al dembow es que se bota y yo postia'o aquí con esta nota la miro y rebotan, rebotan, rebotan, rebota como lo mueve esa muchachita (¿qué?) le mete al dembow y no se quita (el diablo) yo tengo el ritmo que la debilita ella tiene nalga y tetita, nalga y tetita como lo mueve esa muchachota (obligá') metiéndole al dembow es que se bota y yo postia'o aquí con esta nota la miro y rebotan, rebotan, rebotan, rebota como lo mueve esa muchachita le mete al dembow y no se quita (la muchachita) yo tengo el ritmo que la debilita ella tiene nalga y tetita, nalga y tetita (ella tiene) ella tiene chichi esto quedó fino, kino (el guaynabichy) dante la movie charlee way el guayna-uayna-uayna-uayna-uayna-uaynabichy el guaynaa el slogan que no puede fallar (eh) pa' que vayan pa' la discoteca a menear el menor el shorty, shorty, shorty el shorty, shorty, shorty mamarre, mamarre, mamarre, mamarre",1.0,0.285,180.128,4.0,Rebota,71.0,0.918
